bfs_nr,municipality,energyreporter_date,elec_consumption_mwh_per_year_per_capita,elec_consumption_households_mwh_per_year_per_capita
156,Meilen,2023-05-31,4.4425,1.8053
156,Meilen,2023-06-30,4.428,1.8013
156,Meilen,2023-07-31,4.4095,1.7933
156,Meilen,2023-08-31,4.3596,1.7147
156,Meilen,2023-09-30,4.4651,1.7067
156,Meilen,2023-10-31,4.4602,1.7011
156,Meilen,2023-11-30,4.4488,1.6959
156,Meilen,2023-12-31,4.4373,1.6906
156,Meilen,2024-01-31,4.4217,1.6862
156,Meilen,2024-02-29,4.4295,1.6882
156,Meilen,2024-03-31,4.4295,1.6882
156,Meilen,2024-04-30,4.4494,1.693
156,Meilen,2024-05-31,4.4352,1.6851
156,Meilen,2024-06-30,4.4349,1.6832
156,Meilen,2024-07-31,4.4349,1.6832
156,Meilen,2024-08-31,4.3974,1.6757
156,Meilen,2024-09-30,4.4998,1.6749
156,Meilen,2024-10-31,4.4966,1.6752
156,Meilen,2024-11-30,4.5155,1.6827
156,Meilen,2024-12-31,4.5448,1.6927
156,Meilen,2025-01-31,4.5301,1.6737
156,Meilen,2025-02-28,4.0172,1.4781
156,Meilen,2025-03-31,3.9906,1.4702
156,Meilen,2025-04-30,4.0687,1.5063
156,Meilen,2025-05-31,4.0335,1.5135
156,Meilen,2025-06-30,4.01,1.5035
156,Meilen,2025-07-31,3.9074,1.4902
156,Meilen,2025-08-31,3.8412,1.4709
156,Meilen,2025-09-30,3.8444,1.4728
156,Meilen,2025-10-31,3.9033,1.4998
157,Oetwil am See,2021-03-31,,
157,Oetwil am See,2021-04-30,,
157,Oetwil am See,2021-05-31,,
157,Oetwil am See,2021-06-30,,
157,Oetwil am See,2021-07-31,,
157,Oetwil am See,2021-08-31,,
157,Oetwil am See,2021-09-30,,
157,Oetwil am See,2021-10-31,,
157,Oetwil am See,2021-11-30,,
157,Oetwil am See,2021-12-31,,
157,Oetwil am See,2022-01-31,,
157,Oetwil am See,2022-02-28,,
157,Oetwil am See,2022-03-31,,
157,Oetwil am See,2022-04-30,,
157,Oetwil am See,2022-05-31,,
157,Oetwil am See,2022-06-30,,
157,Oetwil am See,2022-07-31,,
157,Oetwil am See,2022-08-31,,
157,Oetwil am See,2022-09-30,,
157,Oetwil am See,2022-10-31,,
157,Oetwil am See,2022-11-30,,
157,Oetwil am See,2022-12-31,,
157,Oetwil am See,2023-01-31,,
157,Oetwil am See,2023-02-28,,
157,Oetwil am See,2023-03-31,,
157,Oetwil am See,2023-04-30,,
157,Oetwil am See,2023-05-31,4.9028,1.7792
157,Oetwil am See,2023-06-30,4.8899,1.7755
157,Oetwil am See,2023-07-31,4.8943,1.7892
157,Oetwil am See,2023-08-31,4.7975,1.6975
157,Oetwil am See,2023-09-30,4.8334,1.6908
157,Oetwil am See,2023-10-31,4.8316,1.6866
157,Oetwil am See,2023-11-30,4.8277,1.685
157,Oetwil am See,2023-12-31,4.8235,1.6835
157,Oetwil am See,2024-01-31,4.7942,1.6616
157,Oetwil am See,2024-02-29,4.8066,1.6626
157,Oetwil am See,2024-03-31,4.8066,1.6626
157,Oetwil am See,2024-04-30,4.8376,1.6722
157,Oetwil am See,2024-05-31,4.8218,1.6686
157,Oetwil am See,2024-06-30,4.8178,1.6674
157,Oetwil am See,2024-07-31,4.8178,1.6674
157,Oetwil am See,2024-08-31,4.8284,1.7139
157,Oetwil am See,2024-09-30,4.7055,1.7125
157,Oetwil am See,2024-10-31,4.6866,1.7075
157,Oetwil am See,2024-11-30,4.6866,1.7059
157,Oetwil am See,2024-12-31,4.7055,1.7191
157,Oetwil am See,2025-01-31,4.6544,1.7061
157,Oetwil am See,2025-02-28,4.1357,1.5235
157,Oetwil am See,2025-03-31,4.1122,1.5155
157,Oetwil am See,2025-04-30,4.0132,1.479
157,Oetwil am See,2025-05-31,3.9914,1.4844
157,Oetwil am See,2025-06-30,3.9658,1.4738
157,Oetwil am See,2025-07-31,3.9547,1.4623
157,Oetwil am See,2025-08-31,3.977,1.4434
157,Oetwil am See,2025-09-30,3.9689,1.4336
157,Oetwil am See,2025-10-31,3.8486,1.4592
158,Stäfa,2021-03-31,,
158,Stäfa,2021-04-30,,
158,Stäfa,2021-05-31,,
158,Stäfa,2021-06-30,,
158,Stäfa,2021-07-31,,
158,Stäfa,2021-08-31,,
158,Stäfa,2021-09-30,,
158,Stäfa,2021-10-31,,
158,Stäfa,2021-11-30,,
158,Stäfa,2021-12-31,,
158,Stäfa,2022-01-31,,
158,Stäfa,2022-02-28,,
158,Stäfa,2022-03-31,,
158,Stäfa,2022-04-30,,
158,Stäfa,2022-05-31,,
158,Stäfa,2022-06-30,,
158,Stäfa,2022-07-31,,
158,Stäfa,2022-08-31,,
158,Stäfa,2022-09-30,,
158,Stäfa,2022-10-31,,
158,Stäfa,2022-11-30,,
158,Stäfa,2022-12-31,,
158,Stäfa,2023-01-31,,
158,Stäfa,2023-02-28,,
158,Stäfa,2023-03-31,,
158,Stäfa,2023-04-30,,
158,Stäfa,2023-05-31,4.9979,2.1032
158,Stäfa,2023-06-30,4.9807,2.0967
158,Stäfa,2023-07-31,4.962,2.0886
158,Stäfa,2023-08-31,4.6632,1.7742
158,Stäfa,2023-09-30,4.7826,1.7873
158,Stäfa,2023-10-31,4.7793,1.7843
158,Stäfa,2023-11-30,4.7704,1.7804
158,Stäfa,2023-12-31,4.7614,1.7765
158,Stäfa,2024-01-31,4.7623,1.7871
158,Stäfa,2024-02-29,4.7787,1.7953
158,Stäfa,2024-03-31,4.7787,1.7953
158,Stäfa,2024-04-30,4.7482,1.7834
158,Stäfa,2024-05-31,4.7288,1.7765
158,Stäfa,2024-06-30,4.7287,1.7798
158,Stäfa,2024-07-31,4.7287,1.7798
158,Stäfa,2024-08-31,4.7125,1.7873
158,Stäfa,2024-09-30,4.6443,1.7808
158,Stäfa,2024-10-31,4.6309,1.7806
158,Stäfa,2024-11-30,4.6402,1.7881
158,Stäfa,2024-12-31,4.686,1.828
158,Stäfa,2025-01-31,4.6516,1.8182
158,Stäfa,2025-02-28,4.1161,1.6079
158,Stäfa,2025-03-31,4.0883,1.5972
158,Stäfa,2025-04-30,4.0865,1.5983
158,Stäfa,2025-05-31,4.1007,1.5348
158,Stäfa,2025-06-30,4.0723,1.5248
158,Stäfa,2025-07-31,4.0483,1.5102
158,Stäfa,2025-08-31,4.0536,1.4917
158,Stäfa,2025-09-30,4.0547,1.4912
158,Stäfa,2025-10-31,4.0682,1.5384
159,Uetikon am See,2021-03-31,,
159,Uetikon am See,2021-04-30,,
159,Uetikon am See,2021-05-31,,
159,Uetikon am See,2021-06-30,,
159,Uetikon am See,2021-07-31,,
159,Uetikon am See,2021-08-31,,
159,Uetikon am See,2021-09-30,,
159,Uetikon am See,2021-10-31,,
159,Uetikon am See,2021-11-30,,
159,Uetikon am See,2021-12-31,,
159,Uetikon am See,2022-01-31,,
159,Uetikon am See,2022-02-28,,
159,Uetikon am See,2022-03-31,,
159,Uetikon am See,2022-04-30,,
159,Uetikon am See,2022-05-31,,
159,Uetikon am See,2022-06-30,,
159,Uetikon am See,2022-07-31,,
159,Uetikon am See,2022-08-31,,
159,Uetikon am See,2022-09-30,,
159,Uetikon am See,2022-10-31,,
159,Uetikon am See,2022-11-30,,
159,Uetikon am See,2022-12-31,,
159,Uetikon am See,2023-01-31,,
159,Uetikon am See,2023-02-28,,
159,Uetikon am See,2023-03-31,,
159,Uetikon am See,2023-04-30,,
159,Uetikon am See,2023-05-31,2.9346,1.7358
159,Uetikon am See,2023-06-30,2.9205,1.7292
159,Uetikon am See,2023-07-31,2.8956,1.7119
159,Uetikon am See,2023-08-31,2.862,1.6326
159,Uetikon am See,2023-09-30,2.8959,1.6227
159,Uetikon am See,2023-10-31,2.8862,1.6167
159,Uetikon am See,2023-11-30,2.8761,1.6122
159,Uetikon am See,2023-12-31,2.8661,1.6077
159,Uetikon am See,2024-01-31,2.8509,1.5998
159,Uetikon am See,2024-02-29,2.8548,1.6036
159,Uetikon am See,2024-03-31,2.8548,1.6036
159,Uetikon am See,2024-04-30,2.8639,1.6185
159,Uetikon am See,2024-05-31,2.8527,1.6132
159,Uetikon am See,2024-06-30,2.8561,1.6195
159,Uetikon am See,2024-07-31,2.8561,1.6195
159,Uetikon am See,2024-08-31,2.8569,1.6631
159,Uetikon am See,2024-09-30,2.9627,1.6767
159,Uetikon am See,2024-10-31,2.9663,1.6849
159,Uetikon am See,2024-11-30,2.9786,1.6949
159,Uetikon am See,2024-12-31,2.9996,1.7118
159,Uetikon am See,2025-01-31,2.9646,1.697
159,Uetikon am See,2025-02-28,2.6291,1.5046
159,Uetikon am See,2025-03-31,2.6255,1.5046
159,Uetikon am See,2025-04-30,2.6803,1.5553
159,Uetikon am See,2025-05-31,2.6921,1.5449
159,Uetikon am See,2025-06-30,2.6771,1.5345
159,Uetikon am See,2025-07-31,2.681,1.5217
159,Uetikon am See,2025-08-31,2.6592,1.5032
159,Uetikon am See,2025-09-30,2.6575,1.5009
159,Uetikon am See,2025-10-31,2.6844,1.5207
160,Zumikon,2021-03-31,,
160,Zumikon,2021-04-30,,
160,Zumikon,2021-05-31,,
160,Zumikon,2021-06-30,,
160,Zumikon,2021-07-31,,
160,Zumikon,2021-08-31,,
160,Zumikon,2021-09-30,,
160,Zumikon,2021-10-31,,
160,Zumikon,2021-11-30,,
160,Zumikon,2021-12-31,,
160,Zumikon,2022-01-31,,
160,Zumikon,2022-02-28,,
160,Zumikon,2022-03-31,,
160,Zumikon,2022-04-30,,
160,Zumikon,2022-05-31,,
160,Zumikon,2022-06-30,,
160,Zumikon,2022-07-31,,
160,Zumikon,2022-08-31,,
160,Zumikon,2022-09-30,,
160,Zumikon,2022-10-31,,
160,Zumikon,2022-11-30,,
160,Zumikon,2022-12-31,,
160,Zumikon,2023-01-31,,
160,Zumikon,2023-02-28,,
160,Zumikon,2023-03-31,,
160,Zumikon,2023-04-30,,
160,Zumikon,2023-05-31,3.7684,2.1058
160,Zumikon,2023-06-30,3.781,2.1168
160,Zumikon,2023-07-31,3.78,2.1141
160,Zumikon,2023-08-31,3.7448,2.006
160,Zumikon,2023-09-30,3.7078,2.0034
160,Zumikon,2023-10-31,3.73,2.0194
160,Zumikon,2023-11-30,3.7299,2.0153
160,Zumikon,2023-12-31,3.7297,2.011
160,Zumikon,2024-01-31,3.7309,2.0115
160,Zumikon,2024-02-29,3.7509,2.0201
160,Zumikon,2024-03-31,3.7509,2.0201
160,Zumikon,2024-04-30,3.7833,2.0277
160,Zumikon,2024-05-31,3.7785,2.0179
160,Zumikon,2024-06-30,3.7866,2.0184
160,Zumikon,2024-07-31,3.7866,2.0184
160,Zumikon,2024-08-31,3.6184,1.9504
160,Zumikon,2024-09-30,3.8319,1.9507
160,Zumikon,2024-10-31,3.8357,1.9471
160,Zumikon,2024-11-30,3.8582,1.9523
160,Zumikon,2024-12-31,3.8939,1.9679
160,Zumikon,2025-01-31,3.9204,1.9542
160,Zumikon,2025-02-28,3.4885,1.7319
160,Zumikon,2025-03-31,3.4425,1.7074
160,Zumikon,2025-04-30,3.4484,1.7093
160,Zumikon,2025-05-31,3.4694,1.7157
160,Zumikon,2025-06-30,3.4467,1.7018
160,Zumikon,2025-07-31,3.4822,1.6878
160,Zumikon,2025-08-31,3.4299,1.6707
160,Zumikon,2025-09-30,3.4309,1.6705
160,Zumikon,2025-10-31,3.468,1.7323
161,Zollikon,2021-03-31,,
161,Zollikon,2021-04-30,,
161,Zollikon,2021-05-31,,
161,Zollikon,2021-06-30,,
161,Zollikon,2021-07-31,,
161,Zollikon,2021-08-31,,
161,Zollikon,2021-09-30,,
161,Zollikon,2021-10-31,,
161,Zollikon,2021-11-30,,
161,Zollikon,2021-12-31,,
161,Zollikon,2022-01-31,,
161,Zollikon,2022-02-28,,
161,Zollikon,2022-03-31,,
161,Zollikon,2022-04-30,,
161,Zollikon,2022-05-31,,
161,Zollikon,2022-06-30,,
161,Zollikon,2022-07-31,,
161,Zollikon,2022-08-31,,
161,Zollikon,2022-09-30,,
161,Zollikon,2022-10-31,,
161,Zollikon,2022-11-30,,
161,Zollikon,2022-12-31,,
161,Zollikon,2023-01-31,,
161,Zollikon,2023-02-28,,
161,Zollikon,2023-03-31,,
161,Zollikon,2023-04-30,,
161,Zollikon,2023-05-31,3.6653,1.7964
161,Zollikon,2023-06-30,3.6482,1.7889
161,Zollikon,2023-07-31,3.6283,1.7786
161,Zollikon,2023-08-31,3.6173,1.7048
161,Zollikon,2023-09-30,3.6275,1.7097
161,Zollikon,2023-10-31,3.6358,1.7212
161,Zollikon,2023-11-30,3.6262,1.7176
161,Zollikon,2023-12-31,3.6165,1.714
161,Zollikon,2024-01-31,3.6067,1.7139
161,Zollikon,2024-02-29,3.6061,1.7108
161,Zollikon,2024-03-31,3.6061,1.7108
161,Zollikon,2024-04-30,3.5733,1.6968
161,Zollikon,2024-05-31,3.5501,1.6827
161,Zollikon,2024-06-30,3.5428,1.6793
161,Zollikon,2024-07-31,3.5428,1.6793
161,Zollikon,2024-08-31,3.4561,1.6498
161,Zollikon,2024-09-30,3.5487,1.6243
161,Zollikon,2024-10-31,3.54,1.623
161,Zollikon,2024-11-30,3.5495,1.6294
161,Zollikon,2024-12-31,3.5697,1.644
161,Zollikon,2025-01-31,3.529,1.6328
161,Zollikon,2025-02-28,3.1235,1.4419
161,Zollikon,2025-03-31,3.1006,1.4312
161,Zollikon,2025-04-30,3.1084,1.4351
161,Zollikon,2025-05-31,3.1045,1.4408
161,Zollikon,2025-06-30,3.0813,1.4289
161,Zollikon,2025-07-31,3.0789,1.4162
161,Zollikon,2025-08-31,3.0762,1.3966
161,Zollikon,2025-09-30,3.0774,1.3968
161,Zollikon,2025-10-31,3.0836,1.4334
172,Fehraltorf,2021-03-31,,
172,Fehraltorf,2021-04-30,,
172,Fehraltorf,2021-05-31,,
172,Fehraltorf,2021-06-30,,
172,Fehraltorf,2021-07-31,,
172,Fehraltorf,2021-08-31,,
172,Fehraltorf,2021-09-30,,
172,Fehraltorf,2021-10-31,,
172,Fehraltorf,2021-11-30,,
172,Fehraltorf,2021-12-31,,
172,Fehraltorf,2022-01-31,,
172,Fehraltorf,2022-02-28,,
172,Fehraltorf,2022-03-31,,
172,Fehraltorf,2022-04-30,,
172,Fehraltorf,2022-05-31,,
172,Fehraltorf,2022-06-30,,
172,Fehraltorf,2022-07-31,,
172,Fehraltorf,2022-08-31,,
172,Fehraltorf,2022-09-30,,
172,Fehraltorf,2022-10-31,,
172,Fehraltorf,2022-11-30,,
172,Fehraltorf,2022-12-31,,
172,Fehraltorf,2023-01-31,,
172,Fehraltorf,2023-02-28,,
172,Fehraltorf,2023-03-31,,
172,Fehraltorf,2023-04-30,,
172,Fehraltorf,2023-05-31,5.5167,2.0369
172,Fehraltorf,2023-06-30,5.4905,2.03
172,Fehraltorf,2023-07-31,5.4616,2.0204
172,Fehraltorf,2023-08-31,5.3769,1.9207
172,Fehraltorf,2023-09-30,5.4048,1.9159
172,Fehraltorf,2023-10-31,5.4003,1.9186
172,Fehraltorf,2023-11-30,5.3973,1.9277
172,Fehraltorf,2023-12-31,5.3942,1.9368
172,Fehraltorf,2024-01-31,5.3635,1.9233
172,Fehraltorf,2024-02-29,5.3732,1.9304
172,Fehraltorf,2024-03-31,5.3732,1.9304
172,Fehraltorf,2024-04-30,5.2581,1.8983
172,Fehraltorf,2024-05-31,5.2346,1.8897
172,Fehraltorf,2024-06-30,5.2253,1.8846
172,Fehraltorf,2024-07-31,5.2253,1.8846
172,Fehraltorf,2024-08-31,5.1644,1.8564
172,Fehraltorf,2024-09-30,5.1801,1.8551
172,Fehraltorf,2024-10-31,5.1629,1.8512
172,Fehraltorf,2024-11-30,5.1742,1.8588
172,Fehraltorf,2024-12-31,5.1858,1.862
172,Fehraltorf,2025-01-31,5.1352,1.8456
172,Fehraltorf,2025-02-28,4.5497,1.6338
172,Fehraltorf,2025-03-31,4.4834,1.6074
172,Fehraltorf,2025-04-30,4.5034,1.618
172,Fehraltorf,2025-05-31,4.452,1.6245
172,Fehraltorf,2025-06-30,4.4121,1.6069
172,Fehraltorf,2025-07-31,4.3686,1.5929
172,Fehraltorf,2025-08-31,4.3586,1.5736
172,Fehraltorf,2025-09-30,4.3615,1.5747
172,Fehraltorf,2025-10-31,4.4188,1.6038
173,Hittnau,2021-03-31,,
173,Hittnau,2021-04-30,,
173,Hittnau,2021-05-31,,
173,Hittnau,2021-06-30,,
173,Hittnau,2021-07-31,,
173,Hittnau,2021-08-31,,
173,Hittnau,2021-09-30,,
173,Hittnau,2021-10-31,,
173,Hittnau,2021-11-30,,
173,Hittnau,2021-12-31,,
173,Hittnau,2022-01-31,,
173,Hittnau,2022-02-28,,
173,Hittnau,2022-03-31,,
173,Hittnau,2022-04-30,,
173,Hittnau,2022-05-31,,
173,Hittnau,2022-06-30,,
173,Hittnau,2022-07-31,,
173,Hittnau,2022-08-31,,
173,Hittnau,2022-09-30,,
173,Hittnau,2022-10-31,,
173,Hittnau,2022-11-30,,
173,Hittnau,2022-12-31,,
173,Hittnau,2023-01-31,,
173,Hittnau,2023-02-28,,
173,Hittnau,2023-03-31,,
173,Hittnau,2023-04-30,,
